2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-01-24 22:22:41,546 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-01-24 22:22:41,547 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-01-24 22:22:41,547 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\USER\\anaconda3\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
